13746,32,5
4779,32,4
790,32,4
11302,32,5
10977,34,3
9178,34,4
12811,35,4
4119,35,5
1962,35,4
4637,35,5
4431,35,1
5833,35,5
12205,35,5
13319,35,5
9192,35,3
7944,35,5
1426,35,5
12384,35,5
10164,36,5
13622,36,4
13357,36,5
6423,36,5
11234,36,5
10464,37,5
5476,37,5
13591,37,5
10365,37,4
12805,38,5
4368,38,2
8199,38,5
13948,38,5
10043,39,1
12811,39,1
10430,39,4
5309,39,5
6122,39,5
3612,39,5
11170,40,5
4880,40,1
6618,40,5
9209,41,5
3106,41,3
5326,41,2
11068,42,3
11572,42,1
5326,42,2
1810,42,4
3173,43,5
5045,43,5
1580,44,5
13128,44,5
8801,44,3
3106,44,4
5326,44,4
9081,44,2
6836,45,5
2030,45,5
5549,45,4
1514,45,5
8239,46,5
12823,46,5
10171,46,5
757,46,5
14512,47,5
14468,49,5
4150,49,4
9357,49,5
7477,50,5
14299,50,5
8843,50,5
5194,50,5
8302,50,5
8425,51,3
2306,51,5
2401,51,3
944,51,4
9294,51,4
2837,51,5
9075,51,5
65,51,2
3428,51,5
2022,51,4
14400,51,5
3749,51,2
12385,51,5
4599,52,5
2871,52,5
3123,52,4
1477,52,5
4698,52,5
12239,53,5
8296,53,5
14158,53,4
2095,53,5
13517,53,5
8346,53,1
7547,53,3
4167,53,5
3303,53,5
1487,53,5
14579,53,5
13997,55,5
5578,55,5
2693,55,4
5601,55,1
11394,55,5
7122,55,2
9760,55,5
1481,55,5
1440,55,5
13047,55,3
970,55,3
10300,55,5
11710,55,1
11324,55,4
2600,55,2
5612,55,3
1810,55,4
5006,56,4
1571,56,3
2391,56,5
2826,56,5
7071,56,5
9023,56,5
12274,57,1
9374,57,5
694,57,5
14051,57,5
11497,58,5
2627,58,5
10030,59,3
3507,59,4
3918,59,5
7366,59,1
2034,59,4
10017,59,5
5449,59,1
8209,59,5
8837,59,5
8436,59,5
4137,59,5
10316,59,3
2829,59,4
12866,59,5
9192,59,5
4719,59,5
2528,59,5
8551,59,4
6476,59,5
11308,59,5
11822,59,4
6774,59,1
10600,59,4
7218,59,5
8023,59,5
4282,59,5
8418,59,5
9712,59,4
10132,59,3
10010,59,5
4990,59,5
1232,59,5
4457,59,5
13279,59,5
6541,59,4
4471,59,4
5888,59,5
11438,59,4
12817,59,1
3353,59,3
5330,59,5
10904,59,5
13516,60,5
11797,60,5
4377,60,5
5271,60,1
12313,60,5
11740,60,1
6183,61,5
3936,61,5
3980,61,5
14326,61,5
7461,61,1
7068,61,5
1915,62,4
10059,62,5
12412,62,5
14115,62,3
14492,62,5
6035,62,5
1932,62,5
12488,62,5
1394,62,5
4313,62,2
2726,62,5
985,62,5
11428,62,3
13626,62,5
13514,62,5
13900,62,2
2347,62,5
5387,62,5
12397,63,4
3918,63,4
4705,63,5
8837,63,5
1713,63,5
10134,63,4
9330,63,5
9394,63,4
2582,63,5
5424,64,5
9647,64,4
6519,64,5
283,64,5
5354,64,4
2609,64,1
1130,64,4
7712,65,5
6274,65,5
2658,65,5
12022,66,5
2432,66,4
3620,66,5
6136,66,5
9338,66,4
11192,66,3
12412,66,5
651,66,4
2061,66,5
3054,66,5
5303,66,5
6460,66,5
4914,66,5
5446,66,5
3780,66,5
13958,66,5
5486,66,5
2012,66,5
780,66,5
4715,66,5
2259,66,1
51,66,5
11691,66,5
13791,66,5
8361,66,5
8722,66,5
5589,66,5
7461,66,5
1321,66,5
5208,66,5
3602,66,5
4042,66,5
2451,66,5
4958,66,5
7585,66,5
3082,66,5
161,66,1
6943,67,3
1954,67,5
14189,67,5
3622,67,5
790,67,5
13757,68,5
9713,68,5
4545,68,5
7053,68,5
5046,69,5
10075,69,5
7671,69,4
12452,70,5
8837,70,5
1262,70,5
4282,70,5
757,70,5
572,71,5
1083,71,1
4698,71,5
11222,72,1
13998,72,5
6637,72,5
3245,72,5
10241,72,5
3615,72,5
7570,72,5
6217,72,5
8036,73,5
605,73,5
3666,73,4
232,73,5
3548,73,5
11698,73,5
1130,73,4
8171,74,5
2073,74,1
2167,74,5
9242,74,1
9305,75,3
5431,75,2
14393,75,1
11251,75,5
10583,76,5
3528,76,4
229,76,4
9274,76,4
10426,77,1
9359,77,5
6056,78,4
3632,78,4
340,78,1
12549,78,4
11853,79,5
12978,79,5
5478,79,5
6522,79,5
7218,79,1
3900,79,5
1280,80,5
3528,80,3
7969,80,5
6846,81,5
10573,81,4
10287,81,5
8439,81,4
3961,81,5
11210,81,4
6144,81,5
8962,81,3
7492,82,5
368,82,5
9701,82,1
12345,82,5
4319,82,5
3602,82,2
4698,82,5
13746,82,4
1112,82,4
5828,83,5
7676,83,5
2209,83,5
5861,83,5
10727,83,2
4698,83,5
1661,83,3
7275,84,5
10358,84,5
14026,84,5
4096,84,5
12957,84,5
4134,84,5
5892,84,5
4278,84,5
3589,85,3
8455,85,5
9149,85,5
1465,85,5
14026,85,4
8605,85,2
14139,85,4
7676,86,5
13982,86,5
3881,86,5
1252,86,3
14655,86,5
5175,86,5
7676,87,5
13678,87,4
1254,87,3
14127,87,5
1593,87,5
5861,88,5
4859,88,5
11953,88,5
5995,89,5
2034,89,2
4031,89,5
2156,89,5
8891,89,5
12140,89,2
103,89,4
6661,89,1
224,89,4
9905,89,4
8367,89,5
418,89,4
12848,89,4
3403,89,1
4526,89,4
9459,89,4
10349,89,1
10578,89,4
9626,89,5
9833,89,5
3336,90,5
5888,90,5
7195,91,5
4429,91,5
1434,91,5
8513,91,5
732,91,5
2614,91,5
3984,92,5
11700,92,5
11993,92,3
8374,92,5
4678,92,5
397,92,5
4114,92,5
3968,93,5
4042,93,4
5542,94,5
9205,94,5
5349,94,5
5200,94,4
7461,94,2
8366,95,5
6463,95,4
3730,95,5
7461,95,5
5292,95,4
13111,96,5
12723,96,5
12484,96,5
13404,96,5
2036,96,4
11935,96,3
14262,96,3
7858,96,5
6863,96,4
5285,96,5
12577,96,5
5834,96,5
2554,96,5
12892,96,3
2525,96,5
11674,96,5
8724,97,1
3252,97,5
1808,97,4
7718,97,5
12217,97,5
13465,97,5
10729,97,5
5848,97,5
3383,98,5
3569,98,5
4304,98,4
6805,98,5
13675,98,1
674,98,5
4923,98,5
9313,99,3
3215,100,5
2540,100,5
1348,100,5
7889,100,1
10654,100,3
6710,100,5
13675,100,1
5088,101,1
251,101,4
2318,101,4
3712,102,5
11517,102,2
233,102,4
572,103,3
8103,103,4
6473,104,5
5752,104,4
6341,104,5
9149,104,4
6675,104,5
11990,104,5
3219,104,4
4993,104,5
2561,104,4
10652,105,5
8401,105,5
14538,105,5
6515,105,5
3219,105,5
14010,105,5
1221,105,5
5859,105,5
3516,106,4
9804,106,5
12372,106,5
6674,106,4
13870,106,4
12241,107,3
8586,108,5
14631,108,5
7247,108,5
5813,108,3
4299,109,1
10877,109,5
8930,109,5
11227,109,5
13435,109,4
4579,109,4
13311,109,2
2151,109,5
11699,110,5
12041,111,5
9149,111,5
10281,112,4
12445,112,5
8553,112,4
3377,112,2
13341,112,4
14338,112,2
14564,112,4
10866,112,5
13992,112,5
12490,112,4
733,113,3
3620,113,5
6800,113,5
13992,113,5
4645,114,5
8367,114,5
7469,114,4
2731,115,5
12862,115,5
13484,115,4
12949,115,1
12513,116,5
9735,116,5
12764,116,5
6566,116,4
11156,117,1
8367,117,5
7760,117,3
8844,118,5
1580,118,5
435,118,5
835,118,5
2586,118,5
7808,118,5
13548,118,5
13343,118,5
12312,118,1
10171,118,5
12795,118,5
13676,118,5
4698,118,5
1946,118,5
1796,118,5
8095,118,5
1791,118,5
7566,118,5
7009,119,5
14230,119,5
4579,119,3
2451,119,5
10590,120,5
13662,120,5
12811,120,3
12754,120,5
14563,120,4
2087,120,5
5364,120,5
5321,120,4
13048,120,5
634,120,5
9666,120,2
14262,120,5
8218,120,1
3980,120,5
6469,120,5
9463,120,5
6296,120,4
7237,120,3
6058,120,1
10542,120,4
9046,120,5
14065,120,4
13956,120,4
13675,120,5
5090,120,5
6868,120,5
11735,120,5
7610,120,5
8097,120,5
9599,120,5
5914,120,5
11692,121,5
7423,121,5
12181,121,3
2086,122,5
3984,122,5
7037,122,5
6698,122,4
3858,122,5
6027,122,4
10799,122,5
7340,122,5
7225,123,2
5482,123,4
1733,123,5
9255,123,5
7247,123,5
6386,125,5
9149,125,5
6599,125,5
11692,125,5
12153,125,5
2466,126,5
9074,126,5
3893,126,5
4078,126,5
3915,126,5
1133,126,1
11472,126,5
3753,126,5
2577,126,4
12965,126,4
8448,126,1
7477,126,2
6480,126,5
11589,126,3
12325,126,1
11427,126,4
3088,126,2
6158,126,4
2798,126,3
9856,126,4
10039,126,5
9124,126,5
14608,126,5
13039,126,2
12894,126,4
717,126,2
1241,127,3
6133,127,4
13426,127,5
14089,127,5
1304,128,4
1387,128,1
5588,129,5
10708,129,5
835,130,5
10104,130,5
8473,130,5
12871,130,5
11206,131,5
12470,131,5
525,131,5
3563,131,4
10510,132,5
1952,132,1
4698,132,5
5006,133,5
10358,133,5
4694,134,5
8160,134,4
11275,134,5
5558,134,1
12510,134,5
4046,135,5
3094,135,5
8404,135,3
6557,135,4
14066,135,5
1400,136,5
4572,136,5
2746,136,5
13819,136,5
11166,137,3
4242,137,5
1440,137,5
851,137,5
840,137,4
8198,137,5
9136,138,5
3738,138,5
5096,138,5
1440,138,5
8042,138,4
7715,138,5
13168,138,5
3824,139,5
8473,139,5
1483,139,1
11608,140,5
12445,140,4
4232,140,5
1277,141,5
8250,141,5
7393,142,5
8557,142,5
9647,143,5
127,143,5
12274,143,5
3831,143,4
13689,143,5
5583,143,5
4400,143,5
14246,143,5
7776,143,5
4434,143,5
6641,143,5
7124,143,5
13111,144,4
12760,144,1
13703,144,5
21,144,5
10107,144,5
5349,144,5
8892,144,4
11301,144,5
7705,144,5
10156,144,5
6540,144,5
3437,144,4
8543,144,5
1132,144,5
5056,144,5
5366,144,1
7295,144,1
2779,144,5
11616,144,4
672,145,5
2860,145,5
4491,145,5
7779,145,5
7778,145,5
8368,145,4
4720,145,5
8567,145,5
12497,146,5
4491,146,5
3163,146,5
5450,146,4
4542,147,5
7461,147,5
6063,148,5
3025,148,5
9787,148,4
3827,148,5
4353,149,5
8319,149,5
6964,149,3
9378,149,1
962,150,4
13019,150,2
6384,150,5
7086,150,3
1987,151,5
1440,151,5
3932,151,1
1626,151,5
3071,151,5
1350,151,5
14002,151,5
250,151,5
849,151,5
10068,151,5
4353,152,3
6110,152,5
1618,152,1
9268,152,2
8044,153,5
13579,153,5
10474,153,5
5389,154,3
14240,154,5
10161,155,5
12168,155,5
8724,155,5
13350,155,1
14283,155,3
6192,155,5
636,155,5
14137,156,5
3090,156,4
764,156,4
10182,156,5
3645,157,5
764,157,4
9807,157,5
10182,157,5
6294,157,5
14514,157,4
2209,158,5
4847,158,5
7418,158,5
3874,159,1
2054,159,5
2887,159,4
12034,159,5
9854,159,2
4927,159,5
11097,159,5
2754,159,5
8995,159,5
5565,159,1
5642,160,4
4573,160,4
3613,160,4
11195,161,3
8724,161,5
7822,162,5
7131,162,5
709,162,5
13427,162,4
6423,162,5
10146,163,4
7706,163,1
12871,163,2
545,163,5
3871,163,5
11404,164,5
1954,164,5
1762,164,5
7145,165,5
14400,165,5
11714,165,3
11027,165,5
8651,165,5
4698,165,5
10848,165,5
10574,166,5
9029,166,5
9,166,5
6142,166,5
3273,166,5
4736,167,5
9131,167,5
3273,167,5
4743,167,5
1197,168,5
12241,168,3
9204,168,5
4736,168,5
3147,168,5
2641,169,5
5131,169,4
9989,169,1
2097,169,5
10652,170,5
10347,170,5
3731,170,3
5045,170,5
1077,171,5
7955,171,4
8635,171,1
1031,171,4
13293,171,5
3965,171,5
9488,172,5
11008,172,4
8114,172,1
13339,172,5
7214,172,5
11159,172,5
13864,172,1
7517,172,1
4119,173,5
2332,173,5
9800,173,3
10030,174,1
5464,174,1
3866,174,5
5866,174,5
6448,174,3
14144,174,4
12638,174,5
8855,174,5
3397,174,4
353,174,5
4931,174,5
11674,174,5
2624,175,5
8093,175,5
11652,175,5
13534,176,4
3660,176,1
3153,176,1
7845,176,2
13865,176,4
14270,176,4
14595,176,5
12344,176,2
13343,176,5
3531,176,5
13381,176,5
4710,176,5
13803,176,5
8709,176,5
12219,176,5
6525,176,5
3612,176,4
11462,177,5
13263,178,4
5840,178,5
4694,179,2
13843,179,2
3621,179,3
13518,179,5
3050,179,5
8515,179,5
3605,179,5
4836,180,5
1190,180,5
12445,181,5
8795,181,4
8757,181,5
12549,181,1
7461,181,5
14201,181,1
13875,181,5
11660,181,5
4608,181,5
5802,182,5
3767,182,5
8311,182,5
8220,182,5
14192,182,5
7461,182,1
8637,182,5
2410,182,5
8553,183,2
4392,183,5
11568,183,5
12871,183,5
4471,183,4
13456,184,1
13498,184,5
8771,184,4
3730,184,5
7786,184,5
13460,184,5
13983,184,5
4083,184,2
12000,185,5
4334,185,3
4698,185,5
7140,185,5
1753,185,5
9263,186,5
9792,186,4
11310,186,5
8430,187,5
8367,187,5
7470,188,5
7837,188,1
7318,188,5
9712,188,5
5223,188,5
4519,189,5
14081,189,5
4382,190,3
6708,190,1
4058,190,1
3318,190,5
8073,190,3
4332,190,3
10125,190,5
7275,191,4
13336,191,5
11617,191,2
6874,191,5
11245,192,5
3558,192,5
3984,193,5
10041,193,5
414,193,5
2729,193,2
12822,194,3
11348,194,5
11096,194,4
13536,194,3
8752,195,5
10464,196,4
5775,196,4
4196,196,4
4680,196,1
4743,196,2
110,197,1
10146,198,5
12188,198,2
11833,198,3
4494,198,4
5237,199,5
10946,199,5
11840,199,5
68,199,5
4328,199,3
2337,199,5
13413,200,5
2337,200,4
2991,200,1
7970,201,5
10303,201,5
4628,201,5
2022,201,4
2240,201,4
1412,202,3
4899,202,5
7786,202,5
891,202,5
1549,202,1
1400,203,5
3099,203,5
1424,203,5
10877,203,5
4179,203,4
6049,204,5
4580,204,4
6257,204,5
13163,204,5
4698,204,5
10344,205,5
9788,205,5
13557,205,5
2237,205,4
10043,205,4
8234,205,5
6870,205,5
5828,205,5
3984,205,5
5809,205,5
1962,205,5
10464,205,5
11985,205,5
5764,205,4
312,205,5
7751,205,5
5291,205,5
4814,205,4
11885,205,5
9149,205,5
1142,205,5
5393,205,5
12831,205,5
10520,205,5
791,205,5
1556,205,5
3106,205,5
1582,205,5
2259,205,5
5021,205,5
11860,205,5
11068,205,5
6423,205,5
14645,205,5
13303,205,5
8921,205,5
13864,205,5
7742,205,5
10580,205,5
10410,205,5
3602,205,5
10753,205,5
5326,205,2
8371,205,5
10400,205,5
6541,205,5
5023,205,5
4523,205,5
4608,205,5
6199,205,5
8962,205,5
8419,206,5
13405,206,5
5859,206,1
5617,207,5
2782,208,5
5448,208,3
12230,208,4
4332,210,5
14103,210,3
6266,211,5
8933,211,5
3602,212,2
5045,212,5
945,213,5
10022,213,5
10121,213,1
2300,214,3
5448,214,5
14337,214,5
10580,214,5
3536,215,5
1663,215,5
7430,215,5
1733,215,2
10183,215,1
11211,215,5
5478,215,5
2826,215,5
5045,215,5
10652,216,5
4897,216,1
3336,216,4
8040,216,5
10070,216,5
12226,217,5
10652,217,5
12031,217,5
13074,217,5
307,217,4
7906,217,5
13182,217,5
14246,217,5
14517,218,1
10410,218,4
9646,219,5
3672,219,5
2209,219,4
4982,219,4
13676,219,4
6577,220,5
4229,220,1
13769,220,4
1924,221,5
5425,221,3
8074,221,5
4982,221,5
6625,221,1
6775,221,5
7662,221,5
12366,222,4
7515,222,5
10925,223,2
5578,223,5
9087,223,5
12811,223,5
2693,223,5
5601,223,5
5425,223,4
10464,223,5
9977,223,5
230,223,5
4242,223,2
4331,223,5
9149,223,5
6172,223,5
5160,223,5
9760,223,1
1481,223,5
913,223,1
13771,223,5
13804,223,5
5271,223,5
11710,223,5
1385,223,1
13369,223,1
784,223,5
13592,223,5
6632,223,5
4430,223,5
2920,223,5
5287,223,5
3409,223,1
4907,223,4
9424,223,5
4481,223,5
12339,223,5
8518,223,5
12255,223,1
14619,223,5
7323,223,5
8454,223,1
9942,223,5
7264,223,4
2600,223,5
9148,223,5
12812,223,4
7387,223,5
8292,223,5
1580,224,5
1924,224,2
5326,224,3
13489,224,4
11390,224,2
9007,225,5
3641,225,5
10171,225,5
8234,226,5
5722,226,5
10360,226,5
10565,226,5
903,226,5
3106,226,2
6383,226,5
4940,226,5
9007,227,5
8040,227,5
5326,227,3
8636,228,4
2773,228,5
5456,228,5
12310,228,5
10692,228,5
5542,229,5
14220,229,5
9415,229,5
4733,230,5
11132,230,5
10944,231,5
8188,231,5
4491,231,5
10464,231,5
3539,231,4
7948,231,3
8719,231,5
2315,231,1
6935,231,5
6026,231,4
3682,231,4
7461,231,1
6945,231,5
6144,231,2
4157,231,5
13701,231,5
10543,232,5
10231,232,5
2423,232,5
2552,232,5
4897,232,3
14461,232,4
8950,232,4
2771,232,5
2620,232,5
6478,232,5
14161,232,5
2487,232,1
14332,232,5
9660,232,5
14506,233,5
6423,233,5
6577,234,5
9149,234,5
8809,234,5
6179,234,5
10503,235,5
3614,235,4
6137,236,5
1468,236,5
4501,236,5
8124,236,5
2488,236,5
8471,237,5
12352,237,5
7020,237,5
8130,237,5
6610,237,5
6396,237,5
12436,237,3
11234,237,4
6577,238,5
5007,238,5
9149,238,5
14540,238,5
757,238,5
11811,239,5
2209,239,5
13047,239,1
10171,239,5
8515,239,1
6902,240,5
9149,240,5
11995,240,1
13277,240,1
12607,240,5
10901,240,5
789,241,5
14034,241,5
3406,241,5
9431,241,1
1542,241,5
8870,241,4
13885,241,5
11542,241,3
14475,241,5
4814,241,4
14249,241,1
4654,241,5
6921,241,5
2843,241,5
7277,241,5
7270,241,5
4920,241,1
7349,241,5
3939,241,5
4670,241,5
459,241,5
9248,241,5
9776,241,4
13453,241,5
6775,241,5
12614,241,5
13269,241,5
7316,241,2
1846,241,4
7336,241,5
12959,241,5
674,241,5
9965,241,5
6977,241,5
12195,241,5
10043,242,4
4956,242,5
7461,242,3
267,242,5
13676,242,5
13666,242,5
8053,242,5
10204,242,5
6577,243,5
12870,243,3
6775,243,5
10296,243,5
11661,244,5
13192,244,4
10501,245,4
630,245,5
7120,245,5
7704,245,5
1725,245,5
8509,245,5
3281,246,5
3106,246,4
6423,246,5
13745,247,5
7329,247,2
5304,248,1
5321,248,5
12302,248,4
12751,249,5
1034,250,2
5828,250,5
14461,250,5
1374,250,5
3212,250,5
1026,250,5
11133,251,5
10251,252,5
11869,252,5
6008,252,3
6415,252,5
12253,252,5
7912,252,1
14492,252,4
12263,252,5
11198,252,4
9897,252,5
8557,252,3
6266,252,5
13453,252,5
2105,252,5
5221,252,5
712,252,4
9236,253,5
8455,253,1
1313,253,5
8626,254,3
2175,254,5
6423,254,5
3640,254,1
6060,254,5
10225,255,2
10906,255,5
4501,255,5
1954,255,5
3050,255,5
4803,256,5
8255,256,1
4794,256,5
1325,256,5
11926,256,5
7839,257,5
4422,257,5
10933,257,5
6321,257,5
7470,258,3
4982,258,5
9065,258,3
11610,258,4
3281,259,5
9149,259,5
6628,259,5
10171,259,5
5326,259,4
9977,260,5
12805,260,5
4982,260,4
6775,260,4
4980,260,5
823,260,1
10410,261,5
9843,261,3
624,262,5
3672,262,5
4501,262,5
3428,262,5
4043,262,5
1725,262,5
22,263,5
31,263,3
7203,264,4
11979,264,4
11090,264,5
3019,264,5
5349,264,5
982,264,5
4737,264,5
6289,264,5
7171,264,5
9067,264,5
12760,265,5
7102,265,4
4761,265,4
12423,265,5
11957,266,5
13754,266,5
1116,266,2
5828,267,5
5141,267,4
4147,267,5
4733,267,5
10171,267,5
5402,269,3
9150,269,5
7636,270,5
10334,270,5
4982,270,5
4202,270,5
4328,270,5
9805,270,5
1075,270,5
9647,271,5
13314,271,3
7461,271,3
8234,272,5
9007,272,5
4353,273,5
1689,273,5
4654,273,5
2209,274,5
690,274,4
4048,274,5
1001,275,5
3756,275,5
4735,275,5
6333,275,5
10770,275,5
2677,276,5
14038,276,5
3470,276,5
1264,276,5
7461,276,1
1815,276,5
8053,276,4
5450,276,5
9384,276,5
5443,276,2
10723,277,5
2522,277,5
9119,277,2
2220,277,1
11660,277,5
11219,278,2
14311,278,5
7818,278,1
1580,279,5
14212,279,5
1301,279,5
9007,279,5
9149,279,5
3106,279,4
9695,279,5
5326,279,3
11481,279,5
8204,280,5
13993,280,5
4519,280,5
2796,280,5
13189,280,3
8067,280,2
2992,280,3
10049,280,3
3780,280,2
9149,280,5
6904,280,3
967,280,2
763,280,5
1842,280,4
8722,280,5
12174,280,1
3595,280,3
11988,280,5
1575,281,5
9150,281,4
1282,281,5
6466,282,4
9249,282,3
9150,282,5
1282,282,5
10344,283,5
12670,283,5
9780,283,5
1006,283,2
3067,283,3
9331,283,5
262,284,4
9748,284,2
6590,284,5
366,284,1
1971,284,5
14092,284,4
6169,284,5
11873,284,5
1725,284,5
7371,284,5
4698,284,5
11516,285,5
6973,285,2
5277,285,5
1971,285,5
8557,285,2
10985,285,3
13889,285,1
9550,285,5
157,285,4
11359,286,2
5888,286,5
10901,286,5
11409,287,1
5043,287,5
8044,288,5
7090,288,5
463,288,2
14219,289,4
6090,289,5
14538,289,5
3561,290,5
8061,290,3
7121,290,5
2428,290,5
11520,290,5
13577,290,5
9537,290,3
14301,290,4
1461,290,5
10486,291,2
10745,291,2
9864,291,5
4471,291,4
11921,292,3
2628,292,5
7461,292,1
10054,292,5
8053,292,5
5237,293,4
10503,293,5
3133,293,5
12477,293,5
13587,294,5
5667,294,5
10701,294,5
9149,294,5
6112,294,5
2748,294,4
13689,294,5
3053,295,3
8078,295,3
12213,295,3
12205,295,1
1465,295,5
1808,295,5
7537,295,5
997,295,5
13985,295,5
8403,295,5
12216,295,1
1828,295,3
8785,295,5
4695,295,4
10186,296,5
10502,296,5
9466,296,4
9060,296,5
1733,296,4
2504,296,4
8633,296,5
10738,296,5
5963,296,2
5345,296,5
6803,296,4
9970,296,5
10854,296,5
12676,296,1
13401,296,4
14274,296,5
8245,297,5
1519,297,5
14612,297,5
13772,298,2
4191,298,5
5399,298,3
8403,298,5
13666,298,5
3014,298,5
14014,299,4
12898,299,5
4369,299,5
9641,299,5
4246,299,4
6262,299,3
11637,299,5
9758,299,5
14605,299,5
9804,299,4
9365,299,4
9113,299,5
12475,299,5
9239,299,4
4579,299,4
5880,299,5
14274,299,5
13895,299,5
4197,300,5
13885,300,1
11893,300,5
14140,300,5
2359,300,5
3782,300,5
1325,300,5
10865,300,5
1360,300,2
8911,300,5
6367,300,5
7547,300,5
4894,300,5
1842,300,5
13581,300,5
12075,300,5
12808,300,5
10581,300,5
4703,300,5
9146,300,5
7961,300,5
5790,300,4
1646,301,5
5000,301,5
13746,301,5
6628,302,5
10633,302,5
11630,303,4
6995,303,4
10464,303,3
5782,303,4
3449,303,4
4259,303,5
11777,303,1
2580,303,2
5797,304,5
10079,304,3
2001,304,3
7045,305,5
747,305,4
1725,305,5
2387,305,5
13896,305,5
10346,306,5
1240,306,5
4726,306,2
11871,307,2
4131,307,5
2024,307,5
3699,307,5
13111,308,5
3060,308,4
14386,308,5
11439,308,5
10502,308,5
8659,308,3
3715,308,3
13639,308,2
2187,308,5
10774,308,5
4819,308,5
5606,308,2
8654,308,5
1725,308,5
2670,308,1
10931,308,4
3994,308,1
11559,308,5
10296,308,5
8066,308,4
10545,308,5
1691,308,4
6940,308,5
11004,308,5
9104,308,5
8972,309,5
6618,309,2
13046,310,5
12605,310,3
3279,310,3
7613,310,2
8960,311,5
14516,311,5
13589,311,5
5148,311,1
804,311,5
12470,311,5
7012,311,5
1158,311,5
3588,312,5
2466,312,4
10791,312,1
5754,312,4
8122,312,5
11472,312,5
4565,312,5
10548,312,5
10113,312,5
9499,312,2
8796,312,5
3133,312,5
14249,312,5
10012,312,5
379,312,5
3693,312,4
3088,312,5
188,312,1
2798,312,4
5758,312,5
12474,312,2
9124,312,5
2905,312,4
13262,312,4
7762,313,4
3984,314,5
4501,314,5
1519,314,5
1626,314,5
9148,314,5
1273,315,5
8518,315,5
8460,316,3
5096,316,5
3446,316,5
14137,316,5
6219,317,1
13551,317,5
8199,317,5
3437,317,5
14317,318,5
8912,318,5
3437,318,4
5566,318,5
1426,318,5
4179,318,2
12801,319,2
4372,319,5
13705,319,5
6229,319,5
8347,319,5
14059,319,4
5670,319,5
4372,320,5
8372,320,5
14443,320,3
12451,320,5
8284,320,4
13705,320,5
103,320,5
14249,320,5
13095,320,5
27,320,5
9643,320,3
3787,320,1
4079,320,5
8421,321,3
12801,321,5
4372,321,4
12316,321,4
13705,321,4
14249,321,5
277,321,5
6229,321,5
7669,321,5
35,321,5
2005,321,5
14059,321,5
14677,321,5
5634,322,5
3219,322,4
12330,322,5
2239,322,4
2286,322,5
2151,322,1
14494,323,2
4909,323,5
11969,323,5
14389,323,3
505,323,3
7651,323,5
1132,323,4
7533,324,3
7433,324,5
335,324,5
4632,324,5
9813,324,1
11275,324,5
4006,325,5
6482,325,5
6256,325,4
10849,326,5
13993,326,4
4896,326,5
1799,326,5
6983,326,3
9746,326,4
11452,326,5
4094,326,5
7058,326,5
14343,326,5
4947,326,5
598,326,5
13941,326,5
5317,326,5
5000,326,5
13958,326,5
6229,326,5
5913,326,5
802,326,5
6642,326,4
1861,326,5
10470,326,5
6404,326,4
7196,326,5
8068,326,5
12568,326,5
13732,326,3
1981,326,5
14496,326,5
3847,326,5
6078,326,5
197,326,5
13852,326,5
7178,326,5
5488,326,5
12069,326,4
1638,326,5
13310,326,5
5508,326,5
360,326,5
753,326,5
9500,326,5
577,326,1
